workout_id,date,muscle_group,subgroup,exercise_name,set_number,reps,weight_lbs,set_volume
0,2026-07-27,tricep,lateral_medial,Close-Grip Bench Press,2,7,43.8,306.6
0,2026-07-27,tricep,lateral_medial,Close-Grip Bench Press,3,11,38.7,425.7
0,2026-07-28,back,lower_back,Rack Pull,1,10,120.6,1206.0
0,2026-07-28,back,lower_back,Rack Pull,2,8,120.5,964.0
0,2026-07-28,back,lower_back,Rack Pull,3,6,118.9,713.4
0,2026-07-28,back,lats,Single-Arm Lat Pulldown,1,12,124.9,1498.8
0,2026-07-28,back,lats,Single-Arm Lat Pulldown,2,11,121.1,1332.1
0,2026-07-28,back,lats,Single-Arm Lat Pulldown,3,7,124.8,873.6
0,2026-07-28,back,lats,Single-Arm Lat Pulldown,4,9,118.7,1068.3
0,2026-07-28,bicep,supinated,Preacher Curl,1,12,26.4,316.8
0,2026-07-28,bicep,supinated,Preacher Curl,2,10,30.1,301.0
0,2026-07-28,bicep,supinated,Preacher Curl,3,10,25.4,254.0
0,2026-07-28,bicep,supinated,Preacher Curl,4,6,26.4,158.4
0,2026-07-28,bicep,nuetral,Cross-Body Hammer Curl,1,10,29.6,296.0
0,2026-07-28,bicep,nuetral,Cross-Body Hammer Curl,2,10,33.9,339.0
0,2026-07-28,bicep,nuetral,Cross-Body Hammer Curl,3,7,28.3,198.1
0,2026-07-28,bicep,nuetral,Cross-Body Hammer Curl,4,10,28.2,282.0
0,2026-07-29,legs,quads,Bulgarian Split Squat,1,10,148.4,1484.0
0,2026-07-29,legs,quads,Bulgarian Split Squat,2,12,150.1,1801.2
0,2026-07-29,legs,quads,Bulgarian Split Squat,3,9,152.1,1368.9
0,2026-07-29,legs,quads,Bulgarian Split Squat,4,8,149.7,1197.6
0,2026-07-29,legs,hamstrings,Romanian Deadlift,1,8,151.7,1213.6
0,2026-07-29,legs,hamstrings,Romanian Deadlift,2,9,150.8,1357.2
0,2026-07-29,legs,hamstrings,Romanian Deadlift,3,12,154.0,1848.0
0,2026-07-29,legs,hamstrings,Romanian Deadlift,4,12,151.9,1822.8
0,2026-07-29,legs,glutes,Hip Thrust,1,8,154.7,1237.6
0,2026-07-29,legs,glutes,Hip Thrust,2,12,154.7,1856.4
0,2026-07-29,legs,glutes,Hip Thrust,3,10,150.8,1508.0
0,2026-07-29,legs,glutes,Hip Thrust,4,11,145.5,1600.5
0,2026-07-30,chest,upper_chest,Incline Chest Press Machine,1,7,118.2,827.4
0,2026-07-30,chest,upper_chest,Incline Chest Press Machine,2,7,110.3,772.1
0,2026-07-30,chest,upper_chest,Incline Chest Press Machine,3,11,111.1,1222.1
0,2026-07-30,chest,upper_chest,Incline Chest Press Machine,4,6,114.4,686.4
0,2026-07-30,shoulders,front_delt,Front Raise,1,9,36.9,332.1
0,2026-07-30,shoulders,front_delt,Front Raise,2,9,35.0,315.0
0,2026-07-30,shoulders,front_delt,Front Raise,3,10,39.2,392.0
0,2026-07-30,tricep,lateral_medial,Tricep Pushdown,1,10,37.1,371.0
0,2026-07-30,tricep,lateral_medial,Tricep Pushdown,2,8,45.0,360.0
0,2026-07-30,tricep,lateral_medial,Tricep Pushdown,3,9,40.3,362.7
0,2026-07-31,back,upper_back,T-Bar Row,1,10,118.5,1185.0
0,2026-07-31,back,upper_back,T-Bar Row,2,12,123.7,1484.4
0,2026-07-31,back,upper_back,T-Bar Row,3,11,121.4,1335.4
0,2026-07-31,back,upper_back,T-Bar Row,4,11,117.6,1293.6
0,2026-07-31,back,lats,Single-Arm Lat Pulldown,1,7,117.8,824.6
0,2026-07-31,back,lats,Single-Arm Lat Pulldown,2,8,117.2,937.6
0,2026-07-31,back,lats,Single-Arm Lat Pulldown,3,8,122.7,981.6
0,2026-07-31,bicep,supinated,EZ Bar Curl,1,8,29.8,238.4
0,2026-07-31,bicep,supinated,EZ Bar Curl,2,10,34.3,343.0
0,2026-07-31,bicep,supinated,EZ Bar Curl,3,12,32.2,386.4
0,2026-07-31,bicep,supinated,EZ Bar Curl,4,8,26.2,209.6
0,2026-07-31,bicep,nuetral,Rope Hammer Curl,1,9,33.2,298.8
0,2026-07-31,bicep,nuetral,Rope Hammer Curl,2,12,33.0,396.0
0,2026-07-31,bicep,nuetral,Rope Hammer Curl,3,8,25.4,203.2
0,2026-07-31,bicep,nuetral,Rope Hammer Curl,4,11,25.8,283.8
0,2026-08-01,legs,hamstrings,Nordic Hamstring Curl,1,7,153.3,1073.1
0,2026-08-01,legs,hamstrings,Nordic Hamstring Curl,2,8,154.3,1234.4
0,2026-08-01,legs,hamstrings,Nordic Hamstring Curl,3,11,147.7,1624.7
0,2026-08-01,legs,glutes,Hip Thrust,1,7,145.5,1018.5
0,2026-08-01,legs,glutes,Hip Thrust,2,10,147.3,1473.0
0,2026-08-01,legs,glutes,Hip Thrust,3,7,145.5,1018.5
0,2026-08-01,legs,calves,Smith Machine Calf Raise,1,11,149.7,1646.7
0,2026-08-01,legs,calves,Smith Machine Calf Raise,2,11,152.7,1679.7
0,2026-08-01,legs,calves,Smith Machine Calf Raise,3,6,154.6,927.6
0,2026-08-01,legs,calves,Smith Machine Calf Raise,4,7,149.1,1043.7
0,2026-08-03,chest,mid_chest,Dumbbell Bench Press,1,8,112.9,903.2
0,2026-08-03,chest,mid_chest,Dumbbell Bench Press,2,6,119.1,714.6
0,2026-08-03,chest,mid_chest,Dumbbell Bench Press,3,6,116.5,699.0
0,2026-08-03,chest,mid_chest,Dumbbell Bench Press,4,7,115.4,807.8
0,2026-08-03,shoulders,side_delt,Machine Lateral Raise,1,7,34.2,239.4
0,2026-08-03,shoulders,side_delt,Machine Lateral Raise,2,12,31.8,381.6
0,2026-08-03,shoulders,side_delt,Machine Lateral Raise,3,6,40.0,240.0
0,2026-08-03,tricep,long_head,EZ Bar Skull Crusher,1,7,44.4,310.8
0,2026-08-03,tricep,long_head,EZ Bar Skull Crusher,2,12,44.3,531.6
0,2026-08-03,tricep,long_head,EZ Bar Skull Crusher,3,6,35.1,210.6
0,2026-08-03,tricep,long_head,EZ Bar Skull Crusher,4,10,41.0,410.0
